APP;CLIENT;SERVER;METHOD;URL;TRACE;ERROR_MESSAGE;COUNT
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.GooglePlayServicesNetworkBridge,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzwr,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzub,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzwr,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzwd,com.google.android.gms.internal.firebase-auth-api.zzvi,com.google.android.gms.internal.firebase-auth-api.zzxe,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;222
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46208;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;215
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46210;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AppLovinNetworkBridge,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a,com.applovin.impl.sdk.network.e$a;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AdColonyNetworkBridge,com.adcolony.sdk.p,com.adcolony.sdk.p,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46212;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46214;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.AdColonyNetworkBridge,com.adcolony.sdk.p,com.adcolony.sdk.p,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46206;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.GooglePlayServicesNetworkBridge,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzwr,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzub,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzxl,com.google.android.gms.internal.firebase-auth-api.zzwr,com.google.android.gms.internal.firebase-auth-api.zzuh,com.google.android.gms.internal.firebase-auth-api.zzwd,com.google.android.gms.internal.firebase-auth-api.zzvi,com.google.android.gms.internal.firebase-auth-api.zzxe,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;NA;-;Frida - SSLContext.getInstance;-;dalvik.system.VMStack,java.lang.Thread,javax.net.ssl.SSLContext,com.chartboost.sdk.impl.t0$b,com.chartboost.sdk.impl.t0,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;54
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.ChartboostNetworkBridge,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46220;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.safedk.android.internal.partials.FirebasePerformanceMonitoringNetworkBridge,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.safedk.android.internal.partials.ChartboostNetworkBridge,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,com.chartboost.sdk.Networking.c,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
bp.free.puzzle.game.mahjong.onet;:::::-1;-;Frida - socket.connect;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;222
bp.free.puzzle.game.mahjong.onet;192.168.0.20:46218;-;Frida - socket.getOutputStream;-;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.perf.network.e,com.google.firebase.perf.network.d,com.fyber.inneractive.sdk.network.i,com.fyber.inneractive.sdk.network.e0,com.fyber.inneractive.sdk.network.w,com.fyber.inneractive.sdk.network.w$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;-;215
